start,end,shape.index
2557202,2557203,2.0
3105900,3105901,2.0
3115175,3115176,2.0
3197944,3197945,2.0
3197971,3197972,2.0
3198187,3198188,2.0
3221222,3221223,2.0
4124092,4124093,2.0
4367467,4367468,2.0
4459506,4459507,2.0
4460681,4460682,2.0
4586571,4586572,2.0
5125927,5125928,2.0
5138782,5138783,2.0
5155712,5155713,2.0
5569942,5569943,2.0
5597076,5597077,2.0
5755119,5755120,2.0
5784988,5784989,2.0
5786335,5786336,2.0
5893982,5893983,2.0
6056014,6056015,2.0
6132456,6132457,2.0
6197047,6197048,2.0
6685038,6685039,2.0
6723855,6723856,2.0
6966021,6966022,2.0
7233619,7233620,2.0
7234358,7234359,2.0
7321756,7321757,2.0
7328318,7328319,2.0
7428037,7428038,2.0
7634720,7634721,2.0
7701238,7701239,2.0
7706661,7706662,2.0
8338877,8338878,2.0
8397257,8397258,2.0
8426583,8426584,2.0
8434651,8434652,2.0
8726538,8726539,2.0
8732356,8732357,2.0
8738436,8738437,2.0
8833425,8833426,2.0
8985612,8985613,2.0
9011033,9011034,2.0
9041992,9041993,2.0
9064395,9064396,2.0
9099140,9099141,2.0
9142883,9142884,2.0
9344593,9344594,2.0
9360049,9360050,2.0
9369711,9369712,2.0
9422062,9422063,2.0
9480887,9480888,2.0
9500230,9500231,2.0
9502603,9502604,2.0
9503756,9503757,2.0
9565103,9565104,2.0
9710987,9710988,2.0
9836862,9836863,2.0
9879871,9879872,2.0
10189536,10189537,2.0
11191345,11191346,2.0
11199060,11199061,2.0
11199125,11199126,2.0
11202705,11202706,2.0
11782645,11782646,2.0
11820410,11820411,2.0
12131592,12131593,2.0
12204066,12204067,2.0
12206958,12206959,2.0
12396717,12396718,2.0
12501403,12501404,2.0
12507660,12507661,2.0
12522184,12522185,2.0
12526401,12526402,2.0
12526806,12526807,2.0
12777887,12777888,2.0
12818191,12818192,2.0
13918436,13918437,2.0
14023297,14023298,2.0
14969575,14969576,2.0
15046715,15046716,2.0
15062062,15062063,2.0
15132537,15132538,2.0
15135442,15135443,2.0
15721083,15721084,2.0
15806639,15806640,2.0
15893302,15893303,2.0
15966800,15966801,2.0
16150046,16150047,2.0
16257907,16257908,2.0
16298391,16298392,2.0
16352528,16352529,2.0
16397248,16397249,2.0
16398084,16398085,2.0
16398474,16398475,2.0
16556777,16556778,2.0
16574365,16574366,2.0
16615657,16615658,2.0
16642095,16642096,2.0
16783632,16783633,2.0
17030023,17030024,2.0
17379420,17379421,2.0
17389323,17389324,2.0
17420636,17420637,2.0
17632257,17632258,2.0
17638145,17638146,2.0
17746895,17746896,2.0
17795340,17795341,2.0
17839572,17839573,2.0
18743665,18743666,2.0
18997236,18997237,2.0
19163747,19163748,2.0
19299452,19299453,2.0
19695558,19695559,2.0
19700693,19700694,2.0
19800282,19800283,2.0
19864050,19864051,2.0
19875225,19875226,2.0
19876610,19876611,2.0
19884672,19884673,2.0
20120484,20120485,2.0
20195254,20195255,2.0
20290301,20290302,2.0
20466445,20466446,2.0
21113942,21113943,2.0
21273803,21273804,2.0
21490593,21490594,2.0
21723933,21723934,2.0
21724650,21724651,2.0
22060454,22060455,2.0
22286313,22286314,2.0
22866871,22866872,2.0
23088212,23088213,2.0
23141028,23141029,2.0
23323085,23323086,2.0
23331195,23331196,2.0
23453737,23453738,2.0
23501685,23501686,2.0
23730984,23730985,2.0
23977250,23977251,2.0
603244,603245,2.0
606704,606705,2.0
1167982,1167983,2.0
1628760,1628761,2.0
1705912,1705913,2.0
1761029,1761030,2.0
2168730,2168731,2.0
2247332,2247333,2.0
2265206,2265207,2.0
2265273,2265274,2.0
2455273,2455274,2.0
857813,857814,2.0
998158,998159,2.0
27101,27102,2.0
47873,47874,2.0
73987,73988,2.0
137276,137277,2.0
210836,210837,2.0
213476,213477,2.0
228775,228776,2.0
230275,230276,2.0
230630,230631,2.0
232815,232816,2.0
312092,312093,2.0
1051906,1051907,2.0
1052198,1052199,2.0
1053212,1053213,2.0
1058658,1058659,2.0
1180811,1180812,2.0
1263365,1263366,2.0
1396069,1396070,2.0
1396102,1396103,2.0
1404611,1404612,2.0
1418648,1418649,2.0
1418697,1418698,2.0
1418741,1418742,2.0
1419495,1419496,2.0
1477074,1477075,2.0
1615625,1615626,2.0
1616082,1616083,2.0
2024530,2024531,2.0
2061435,2061436,2.0
2061774,2061775,2.0
2061822,2061823,2.0
2062549,2062550,2.0
2076597,2076598,2.0
2076697,2076698,2.0
2077065,2077066,2.0
2077089,2077090,2.0
2077365,2077366,2.0
2127774,2127775,2.0
2207414,2207415,2.0
2208221,2208222,2.0
2208650,2208651,2.0
2233275,2233276,2.0
2244716,2244717,2.0
2284356,2284357,2.0
2294919,2294920,2.0
2481484,2481485,2.0
2512445,2512446,2.0
2512757,2512758,2.0
2900581,2900582,2.0
2902828,2902829,2.0
2903284,2903285,2.0
2903401,2903402,2.0
2912354,2912355,2.0
2913487,2913488,2.0
2913566,2913567,2.0
2914191,2914192,2.0
2950271,2950272,2.0
2950302,2950303,2.0
2950367,2950368,2.0
3742024,3742025,2.0
3857675,3857676,2.0
3859021,3859022,2.0
3948451,3948452,2.0
4071354,4071355,2.0
4170130,4170131,2.0
4183052,4183053,2.0
4343607,4343608,2.0
4349688,4349689,2.0
4499313,4499314,2.0
4538707,4538708,2.0
4577779,4577780,2.0
4632042,4632043,2.0
4633096,4633097,2.0
4762025,4762026,2.0
4876565,4876566,2.0
5077002,5077003,2.0
5077058,5077059,2.0
5086353,5086354,2.0
5095886,5095887,2.0
5180472,5180473,2.0
5188519,5188520,2.0
5273354,5273355,2.0
5273466,5273467,2.0
5275523,5275524,2.0
5412734,5412735,2.0
5420688,5420689,2.0
5504921,5504922,2.0
5505279,5505280,2.0
5566615,5566616,2.0
5604406,5604407,2.0
5605189,5605190,2.0
5618716,5618717,2.0
5701059,5701060,2.0
5869009,5869010,2.0
6614863,6614864,2.0
6694888,6694889,2.0
7036036,7036037,2.0
7036841,7036842,2.0
7049013,7049014,2.0
7049672,7049673,2.0
7049810,7049811,2.0
7050473,7050474,2.0
7072453,7072454,2.0
7255752,7255753,2.0
7257637,7257638,2.0
7788895,7788896,2.0
7824994,7824995,2.0
8185772,8185773,2.0
8188438,8188439,2.0
8257051,8257052,2.0
8453747,8453748,2.0
8453784,8453785,2.0
8453907,8453908,2.0
8455643,8455644,2.0
8788942,8788943,2.0
8811158,8811159,2.0
8848775,8848776,2.0
8851519,8851520,2.0
8851691,8851692,2.0
8879837,8879838,2.0
9094601,9094602,2.0
9137236,9137237,2.0
9252344,9252345,2.0
9252586,9252587,2.0
9253402,9253403,2.0
9461901,9461902,2.0
9479374,9479375,2.0
9514866,9514867,2.0
9604991,9604992,2.0
9784543,9784544,2.0
9951525,9951526,2.0
9955509,9955510,2.0
10114987,10114988,2.0
10123977,10123978,2.0
10124505,10124506,2.0
10145938,10145939,2.0
10256615,10256616,2.0
10337583,10337584,2.0
10591345,10591346,2.0
10618416,10618417,2.0
10717317,10717318,2.0
10718076,10718077,2.0
11053236,11053237,2.0
11055396,11055397,2.0
11070273,11070274,2.0
11070365,11070366,2.0
11070782,11070783,2.0
11070920,11070921,2.0
11070987,11070988,2.0
11071013,11071014,2.0
11071053,11071054,2.0
11071152,11071153,2.0
11071480,11071481,2.0
11091317,11091318,2.0
11091341,11091342,2.0
11107250,11107251,2.0
11120903,11120904,2.0
11126789,11126790,2.0
11130395,11130396,2.0
11133607,11133608,2.0
11137788,11137789,2.0
11158984,11158985,2.0
11159716,11159717,2.0
11161022,11161023,2.0
11161871,11161872,2.0
11171949,11171950,2.0
11173571,11173572,2.0
11173635,11173636,2.0
11182944,11182945,2.0
11226046,11226047,2.0
11521819,11521820,2.0
11759584,11759585,2.0
11783309,11783310,2.0
11791195,11791196,2.0
12023056,12023057,2.0
12127747,12127748,2.0
12128352,12128353,2.0
12339891,12339892,2.0
12397031,12397032,2.0
12458484,12458485,2.0
12470845,12470846,2.0
12869282,12869283,2.0
12873029,12873030,2.0
13439550,13439551,2.0
13444819,13444820,2.0
13545203,13545204,2.0
13770289,13770290,2.0
13834583,13834584,2.0
13840016,13840017,2.0
13908156,13908157,2.0
14014793,14014794,2.0
14068398,14068399,2.0
14124908,14124909,2.0
14225976,14225977,2.0
14230661,14230662,2.0
14743973,14743974,2.0
14744001,14744002,2.0
14849835,14849836,2.0
14850446,14850447,2.0
14854716,14854717,2.0
14921676,14921677,2.0
15380706,15380707,2.0
16079356,16079357,2.0
16124216,16124217,2.0
16125196,16125197,2.0
16125686,16125687,2.0
16126462,16126463,2.0
16127215,16127216,2.0
16128109,16128110,2.0
16495290,16495291,2.0
16498446,16498447,2.0
16573322,16573323,2.0
16663485,16663486,2.0
16677070,16677071,2.0
16677106,16677107,2.0
16740018,16740019,2.0
16791557,16791558,2.0
16799956,16799957,2.0
16800313,16800314,2.0
16800948,16800949,2.0
16801010,16801011,2.0
16801406,16801407,2.0
16843402,16843403,2.0
16890959,16890960,2.0
16941971,16941972,2.0
16966013,16966014,2.0
17122785,17122786,2.0
17123936,17123937,2.0
17123959,17123960,2.0
17572334,17572335,2.0
17577221,17577222,2.0
17578031,17578032,2.0
17861435,17861436,2.0
17862293,17862294,2.0
17900660,17900661,2.0
18185635,18185636,2.0
18188624,18188625,2.0
18231667,18231668,2.0
18322933,18322934,2.0
18444204,18444205,2.0
18917519,18917520,2.0
18919079,18919080,2.0
18923447,18923448,2.0
18948098,18948099,2.0
19080584,19080585,2.0
19110420,19110421,2.0
19184550,19184551,2.0
19185219,19185220,2.0
19185611,19185612,2.0
19505538,19505539,2.0
19511485,19511486,2.0
19512468,19512469,2.0
19578792,19578793,2.0
19784386,19784387,2.0
19810589,19810590,2.0
19820204,19820205,2.0
19821403,19821404,2.0
19822661,19822662,2.0
19874010,19874011,2.0
19874214,19874215,2.0
19874310,19874311,2.0
19879264,19879265,2.0
19880131,19880132,2.0
19897855,19897856,2.0
19923092,19923093,2.0
20056247,20056248,2.0
20075762,20075763,2.0
20159934,20159935,2.0
20175775,20175776,2.0
20346294,20346295,2.0
20347901,20347902,2.0
20426038,20426039,2.0
20451414,20451415,2.0
20451491,20451492,2.0
20475841,20475842,2.0
20506718,20506719,2.0
20596527,20596528,2.0
20673060,20673061,2.0
20875929,20875930,2.0
20878529,20878530,2.0
20902036,20902037,2.0
20924493,20924494,2.0
20925041,20925042,2.0
20925472,20925473,2.0
20925701,20925702,2.0
20925930,20925931,2.0
21075074,21075075,2.0
21084303,21084304,2.0
21088462,21088463,2.0
21165695,21165696,2.0
21299211,21299212,2.0
21311121,21311122,2.0
21707716,21707717,2.0
21718564,21718565,2.0
21847948,21847949,2.0
21873238,21873239,2.0
21874829,21874830,2.0
22010408,22010409,2.0
22405431,22405432,2.0
22421588,22421589,2.0
22427465,22427466,2.0
22445867,22445868,2.0
22457593,22457594,2.0
22458598,22458599,2.0
22465746,22465747,2.0
22466466,22466467,2.0
22466550,22466551,2.0
22466712,22466713,2.0
22663884,22663885,2.0
22668015,22668016,2.0
22694365,22694366,2.0
22694813,22694814,2.0
22820553,22820554,2.0
22876001,22876002,2.0
22955625,22955626,2.0
23100530,23100531,2.0
23100563,23100564,2.0
23748898,23748899,2.0
23749855,23749856,2.0
23750208,23750209,2.0
23750284,23750285,2.0
23750563,23750564,2.0
23792602,23792603,2.0
23916294,23916295,2.0
24430104,24430105,2.0
24430841,24430842,2.0
24649979,24649980,2.0
24748171,24748172,2.0
24758785,24758786,2.0
24949082,24949083,2.0
24960833,24960834,2.0
24974082,24974083,2.0
24983845,24983846,2.0
24987540,24987541,2.0
24987749,24987750,2.0
25045937,25045938,2.0
25417556,25417557,2.0
25444784,25444785,2.0
25497922,25497923,2.0
25562686,25562687,2.0
25563983,25563984,2.0
25610053,25610054,2.0
25651438,25651439,2.0
25689133,25689134,2.0
25689557,25689558,2.0
25759016,25759017,2.0
25823646,25823647,2.0
25830673,25830674,2.0
25835521,25835522,2.0
25836007,25836008,2.0
25867477,25867478,2.0
25878702,25878703,2.0
25884029,25884030,2.0
25936284,25936285,2.0
26216181,26216182,2.0
26216228,26216229,2.0
26358327,26358328,2.0
26388894,26388895,2.0
26518411,26518412,2.0
26632861,26632862,2.0
26645116,26645117,2.0
26761001,26761002,2.0
27019076,27019077,2.0
27029384,27029385,2.0
27039180,27039181,2.0
27281038,27281039,2.0
27324954,27324955,2.0
27330672,27330673,2.0
27399756,27399757,2.0
27399798,27399799,2.0
27573389,27573390,2.0
27600301,27600302,2.0
27600430,27600431,2.0
27619994,27619995,2.0
27631177,27631178,2.0
27878552,27878553,2.0
27878621,27878622,2.0
27879138,27879139,2.0
27879403,27879404,2.0
27880278,27880279,2.0
155918,155919,2.0
255748,255749,2.0
292495,292496,2.0
549315,549316,2.0
615499,615500,2.0
615642,615643,2.0
647165,647166,2.0
1063691,1063692,2.0
1108897,1108898,2.0
1284469,1284470,2.0
1826457,1826458,2.0
2483173,2483174,2.0
2521190,2521191,2.0
2923715,2923716,2.0
2941158,2941159,2.0
2971786,2971787,2.0
3298280,3298281,2.0
3478324,3478325,2.0
3728783,3728784,2.0
3838921,3838922,2.0
3846032,3846033,2.0
4166734,4166735,2.0
4208231,4208232,2.0
4212623,4212624,2.0
4643474,4643475,2.0
4643595,4643596,2.0
4657868,4657869,2.0
4663664,4663665,2.0
4664387,4664388,2.0
4677861,4677862,2.0
4836057,4836058,2.0
4840595,4840596,2.0
4844719,4844720,2.0
5226958,5226959,2.0
5336416,5336417,2.0
5403061,5403062,2.0
5403090,5403091,2.0
5454728,5454729,2.0
5455048,5455049,2.0
5456535,5456536,2.0
5509744,5509745,2.0
5551360,5551361,2.0
5965545,5965546,2.0
5987037,5987038,2.0
7041186,7041187,2.0
7056282,7056283,2.0
7235604,7235605,2.0
7388019,7388020,2.0
7416920,7416921,2.0
7419397,7419398,2.0
7589444,7589445,2.0
7608859,7608860,2.0
7707412,7707413,2.0
7812339,7812340,2.0
7947493,7947494,2.0
8249548,8249549,2.0
8251388,8251389,2.0
8377252,8377253,2.0
8451139,8451140,2.0
8451164,8451165,2.0
8451442,8451443,2.0
8451796,8451797,2.0
8823265,8823266,2.0
9224294,9224295,2.0
9434971,9434972,2.0
9461662,9461663,2.0
9796356,9796357,2.0
9797222,9797223,2.0
9947537,9947538,2.0
10134310,10134311,2.0
10233880,10233881,2.0
10339359,10339360,2.0
10423297,10423298,2.0
10469932,10469933,2.0
11169508,11169509,2.0
11601065,11601066,2.0
11662825,11662826,2.0
11722948,11722949,2.0
12648148,12648149,2.0
12761653,12761654,2.0
12905670,12905671,2.0
13360311,13360312,2.0
13516263,13516264,2.0
13992205,13992206,2.0
14020708,14020709,2.0
14203886,14203887,2.0
14489240,14489241,2.0
14553354,14553355,2.0
14553678,14553679,2.0
14736852,14736853,2.0
15052361,15052362,2.0
15130382,15130383,2.0
15682034,15682035,2.0
15683311,15683312,2.0
15688284,15688285,2.0
15730479,15730480,2.0
15846512,15846513,2.0
16651957,16651958,2.0
16898614,16898615,2.0
16959601,16959602,2.0
17093082,17093083,2.0
17168186,17168187,2.0
17401818,17401819,2.0
17402114,17402115,2.0
17578206,17578207,2.0
17609407,17609408,2.0
17860007,17860008,2.0
18245251,18245252,2.0
18246457,18246458,2.0
18365573,18365574,2.0
18388253,18388254,2.0
18938247,18938248,2.0
19181770,19181771,2.0
19201929,19201930,2.0
19348504,19348505,2.0
19431823,19431824,2.0
19583009,19583010,2.0
19764185,19764186,2.0
19930861,19930862,2.0
20014578,20014579,2.0
20140598,20140599,2.0
20171279,20171280,2.0
20384860,20384861,2.0
20627637,20627638,2.0
20631656,20631657,2.0
20634668,20634669,2.0
20694978,20694979,2.0
21071755,21071756,2.0
21452368,21452369,2.0
21481053,21481054,2.0
21509860,21509861,2.0
21698733,21698734,2.0
22014480,22014481,2.0
22251145,22251146,2.0
22448360,22448361,2.0
22668814,22668815,2.0
22690401,22690402,2.0
23483468,23483469,2.0
23484645,23484646,2.0
23485930,23485931,2.0
23507243,23507244,2.0
23741374,23741375,2.0
24424059,24424060,2.0
24645360,24645361,2.0
24680173,24680174,2.0
24887167,24887168,2.0
25409393,25409394,2.0
25514892,25514893,2.0
25550636,25550637,2.0
25627587,25627588,2.0
25630147,25630148,2.0
25822807,25822808,2.0
25865223,25865224,2.0
25960030,25960031,2.0
25998465,25998466,2.0
26032335,26032336,2.0
26249018,26249019,2.0
26253878,26253879,2.0
26824211,26824212,2.0
26881019,26881020,2.0
27042613,27042614,2.0
27420624,27420625,2.0
27420873,27420874,2.0
27421804,27421805,2.0
27435338,27435339,2.0
27892331,27892332,2.0
177268,177269,2.0
231974,231975,2.0
239960,239961,2.0
800371,800372,2.0
875664,875665,2.0
1937207,1937208,2.0
2308624,2308625,2.0
1235196,1235197,2.0
1578818,1578819,2.0
89981,89982,2.0
335546,335547,2.0
387130,387131,2.0
522435,522436,2.0
614437,614438,2.0
745024,745025,2.0
752591,752592,2.0
752695,752696,2.0
752747,752748,2.0
753839,753840,2.0
753888,753889,2.0
768853,768854,2.0
778920,778921,2.0
788193,788194,2.0
791181,791182,2.0
1052486,1052487,2.0
1053601,1053602,2.0
1053699,1053700,2.0
1053765,1053766,2.0
1054152,1054153,2.0
1054398,1054399,2.0
1055256,1055257,2.0
1085944,1085945,2.0
1086620,1086621,2.0
1086763,1086764,2.0
1086794,1086795,2.0
1086863,1086864,2.0
1088327,1088328,2.0
1088355,1088356,2.0
1089358,1089359,2.0
1093266,1093267,2.0
1093522,1093523,2.0
1093783,1093784,2.0
1094383,1094384,2.0
1094632,1094633,2.0
1094950,1094951,2.0
1095052,1095053,2.0
1095230,1095231,2.0
1095540,1095541,2.0
1095738,1095739,2.0
1144792,1144793,2.0
375068,375069,2.0
570200,570201,2.0
677743,677744,2.0
678004,678005,2.0
802000,802001,2.0
881111,881112,2.0
937933,937934,2.0
1050532,1050533,2.0
1057943,1057944,2.0
1057980,1057981,2.0
1142134,1142135,2.0
1193170,1193171,2.0
1196112,1196113,2.0
360767,360768,2.0
507869,507870,2.0
866601,866602,2.0
1154590,1154591,2.0
1277123,1277124,2.0
2184471,2184472,2.0
2514436,2514437,2.0
2704862,2704863,2.0
3110615,3110616,2.0
3126585,3126586,2.0
3545689,3545690,2.0
3923728,3923729,2.0
4086057,4086058,2.0
4265522,4265523,2.0
5146869,5146870,2.0
5289232,5289233,2.0
5289289,5289290,2.0
5291462,5291463,2.0
5291489,5291490,2.0
5293120,5293121,2.0
5297444,5297445,2.0
5299479,5299480,2.0
5300600,5300601,2.0
5453968,5453969,2.0
5516545,5516546,2.0
6218978,6218979,2.0
6279704,6279705,2.0
6442105,6442106,2.0
6609701,6609702,2.0
6610198,6610199,2.0
6674068,6674069,2.0
6744453,6744454,2.0
6758401,6758402,2.0
6806417,6806418,2.0
6815329,6815330,2.0
7044195,7044196,2.0
7622884,7622885,2.0
7629053,7629054,2.0
7682230,7682231,2.0
7818122,7818123,2.0
7879140,7879141,2.0
7885665,7885666,2.0
7937899,7937900,2.0
8051120,8051121,2.0
8055190,8055191,2.0
8113246,8113247,2.0
8182891,8182892,2.0
8222004,8222005,2.0
8331501,8331502,2.0
8386937,8386938,2.0
8419832,8419833,2.0
8741162,8741163,2.0
8912120,8912121,2.0
8986731,8986732,2.0
9072644,9072645,2.0
9151231,9151232,2.0
9151301,9151302,2.0
9151502,9151503,2.0
9183697,9183698,2.0
9214135,9214136,2.0
9215298,9215299,2.0
9278102,9278103,2.0
9575832,9575833,2.0
9599764,9599765,2.0
9805387,9805388,2.0
9823090,9823091,2.0
9882834,9882835,2.0
9901764,9901765,2.0
9936748,9936749,2.0
9959183,9959184,2.0
10021550,10021551,2.0
3538,3539,2.0
95462,95463,2.0
104298,104299,2.0
3103567,3103568,2.0
3110051,3110052,2.0
5201091,5201092,2.0
5454422,5454423,2.0
6258260,6258261,2.0
6272762,6272763,2.0
6535241,6535242,2.0
6947567,6947568,2.0
7036906,7036907,2.0
7248391,7248392,2.0
7371892,7371893,2.0
7548535,7548536,2.0
7611389,7611390,2.0
7657868,7657869,2.0
7752445,7752446,2.0
8220030,8220031,2.0
8423704,8423705,2.0
8532942,8532943,2.0
8741176,8741177,2.0
9538876,9538877,2.0
9739846,9739847,2.0
10037764,10037765,2.0
587817,587818,2.0
639148,639149,2.0
683375,683376,2.0
870974,870975,2.0
974083,974084,2.0
1126923,1126924,2.0
1366478,1366479,2.0
1427759,1427760,2.0
1430199,1430200,2.0
1453797,1453798,2.0
1831947,1831948,2.0
1864331,1864332,2.0
1876751,1876752,2.0
1928868,1928869,2.0
2099481,2099482,2.0
2103567,2103568,2.0
2344442,2344443,2.0
2415024,2415025,2.0
2489464,2489465,2.0
2514134,2514135,2.0
2578631,2578632,2.0
2629440,2629441,2.0
2669156,2669157,2.0
3049760,3049761,2.0
3166791,3166792,2.0
3238959,3238960,2.0
3504850,3504851,2.0
3644621,3644622,2.0
4075896,4075897,2.0
4081053,4081054,2.0
4262110,4262111,2.0
4300008,4300009,2.0
4335538,4335539,2.0
4349964,4349965,2.0
4426643,4426644,2.0
4461266,4461267,2.0
4522194,4522195,2.0
4561723,4561724,2.0
4695014,4695015,2.0
4736278,4736279,2.0
4791924,4791925,2.0
5247059,5247060,2.0
5568613,5568614,2.0
5590392,5590393,2.0
5647835,5647836,2.0
5655615,5655616,2.0
5658528,5658529,2.0
5818484,5818485,2.0
5847465,5847466,2.0
5979401,5979402,2.0
5982284,5982285,2.0
6081459,6081460,2.0
6084878,6084879,2.0
6113580,6113581,2.0
6129830,6129831,2.0
6147020,6147021,2.0
6346676,6346677,2.0
6574521,6574522,2.0
6608272,6608273,2.0
6629871,6629872,2.0
6752672,6752673,2.0
6802098,6802099,2.0
6806767,6806768,2.0
6808633,6808634,2.0
6824657,6824658,2.0
6890300,6890301,2.0
6904625,6904626,2.0
6979862,6979863,2.0
7024373,7024374,2.0
7124301,7124302,2.0
7137374,7137375,2.0
7423376,7423377,2.0
7438183,7438184,2.0
7464585,7464586,2.0
7532253,7532254,2.0
7730004,7730005,2.0
7742732,7742733,2.0
7950285,7950286,2.0
7960013,7960014,2.0
8030612,8030613,2.0
8073861,8073862,2.0
8074634,8074635,2.0
8117966,8117967,2.0
8159325,8159326,2.0
8249102,8249103,2.0
8249996,8249997,2.0
8267642,8267643,2.0
8307361,8307362,2.0
8381481,8381482,2.0
8445067,8445068,2.0
8453103,8453104,2.0
8464701,8464702,2.0
8472778,8472779,2.0
8474513,8474514,2.0
8480753,8480754,2.0
8628598,8628599,2.0
8648207,8648208,2.0
8669117,8669118,2.0
8686357,8686358,2.0
8713004,8713005,2.0
8718110,8718111,2.0
8910526,8910527,2.0
8934379,8934380,2.0
8977646,8977647,2.0
8987350,8987351,2.0
9034834,9034835,2.0
9039380,9039381,2.0
9135367,9135368,2.0
9166165,9166166,2.0
9167042,9167043,2.0
9193413,9193414,2.0
9196929,9196930,2.0
9445135,9445136,2.0
9445648,9445649,2.0
9549966,9549967,2.0
9646810,9646811,2.0
9659891,9659892,2.0
9784378,9784379,2.0
9788727,9788728,2.0
9803539,9803540,2.0
9899915,9899916,2.0
10020419,10020420,2.0
10025438,10025439,2.0
10076699,10076700,2.0
10219806,10219807,2.0
10251240,10251241,2.0
10269360,10269361,2.0
10322802,10322803,2.0
10351946,10351947,2.0
10646045,10646046,2.0
10686328,10686329,2.0
10722326,10722327,2.0
10769566,10769567,2.0
10889187,10889188,2.0
10940447,10940448,2.0
10946423,10946424,2.0
10947277,10947278,2.0
11029223,11029224,2.0
11086360,11086361,2.0
11094877,11094878,2.0
11163037,11163038,2.0
11193672,11193673,2.0
11205381,11205382,2.0
11260036,11260037,2.0
11358628,11358629,2.0
11517295,11517296,2.0
11558123,11558124,2.0
11573819,11573820,2.0
11598619,11598620,2.0
11602856,11602857,2.0
11644310,11644311,2.0
11692536,11692537,2.0
11693376,11693377,2.0
11797410,11797411,2.0
11852163,11852164,2.0
12104942,12104943,2.0
12182309,12182310,2.0
12201637,12201638,2.0
12207509,12207510,2.0
12247832,12247833,2.0
12283945,12283946,2.0
12474014,12474015,2.0
12583020,12583021,2.0
12615654,12615655,2.0
12653218,12653219,2.0
12679123,12679124,2.0
12909419,12909420,2.0
12956898,12956899,2.0
12967725,12967726,2.0
12991051,12991052,2.0
13047794,13047795,2.0
13059310,13059311,2.0
13166593,13166594,2.0
13178225,13178226,2.0
13252175,13252176,2.0
13294506,13294507,2.0
13386600,13386601,2.0
13481080,13481081,2.0
13485220,13485221,2.0
13589540,13589541,2.0
13666452,13666453,2.0
13724718,13724719,2.0
13747940,13747941,2.0
13754881,13754882,2.0
13792876,13792877,2.0
13817649,13817650,2.0
13866349,13866350,2.0
14064215,14064216,2.0
14088099,14088100,2.0
14104559,14104560,2.0
14132542,14132543,2.0
14135011,14135012,2.0
14171223,14171224,2.0
14199060,14199061,2.0
14223637,14223638,2.0
14324983,14324984,2.0
14387387,14387388,2.0
14388208,14388209,2.0
14494086,14494087,2.0
14637525,14637526,2.0
14679274,14679275,2.0
14793828,14793829,2.0
14844524,14844525,2.0
14879511,14879512,2.0
14880477,14880478,2.0
14935289,14935290,2.0
14967072,14967073,2.0
14971152,14971153,2.0
14982580,14982581,2.0
15027477,15027478,2.0
15064178,15064179,2.0
15191349,15191350,2.0
15232895,15232896,2.0
15450801,15450802,2.0
15585387,15585388,2.0
15741396,15741397,2.0
15768324,15768325,2.0
15848528,15848529,2.0
15857439,15857440,2.0
15957816,15957817,2.0
16045186,16045187,2.0
16086428,16086429,2.0
16109860,16109861,2.0
16112935,16112936,2.0
16121978,16121979,2.0
16140562,16140563,2.0
16163869,16163870,2.0
16199550,16199551,2.0
16337404,16337405,2.0
16353663,16353664,2.0
16380264,16380265,2.0
16403636,16403637,2.0
16471342,16471343,2.0
16499537,16499538,2.0
16609022,16609023,2.0
16665316,16665317,2.0
16680594,16680595,2.0
16753760,16753761,2.0
16772040,16772041,2.0
16788322,16788323,2.0
16791520,16791521,2.0
16888533,16888534,2.0
16953679,16953680,2.0
16978529,16978530,2.0
16985749,16985750,2.0
17055519,17055520,2.0
17158848,17158849,2.0
17213453,17213454,2.0
17234097,17234098,2.0
17238097,17238098,2.0
17401227,17401228,2.0
17421993,17421994,2.0
17465137,17465138,2.0
17481127,17481128,2.0
17495480,17495481,2.0
17506031,17506032,2.0
17532194,17532195,2.0
17555863,17555864,2.0
17653472,17653473,2.0
17705279,17705280,2.0
17783383,17783384,2.0
17902786,17902787,2.0
17941846,17941847,2.0
17983103,17983104,2.0
17983588,17983589,2.0
18010136,18010137,2.0
18013315,18013316,2.0
18025236,18025237,2.0
18048298,18048299,2.0
18087217,18087218,2.0
18119496,18119497,2.0
18185930,18185931,2.0
18196790,18196791,2.0
18296927,18296928,2.0
18343484,18343485,2.0
18411602,18411603,2.0
18430992,18430993,2.0
18444068,18444069,2.0
18455952,18455953,2.0
18495406,18495407,2.0
18512155,18512156,2.0
18730343,18730344,2.0
18769044,18769045,2.0
18773839,18773840,2.0
19033181,19033182,2.0
19043974,19043975,2.0
19046343,19046344,2.0
19078044,19078045,2.0
19107949,19107950,2.0
19109522,19109523,2.0
19172482,19172483,2.0
19184117,19184118,2.0
19187420,19187421,2.0
19210210,19210211,2.0
19219483,19219484,2.0
19280166,19280167,2.0
19371262,19371263,2.0
19389312,19389313,2.0
19506022,19506023,2.0
19549440,19549441,2.0
19665221,19665222,2.0
19667570,19667571,2.0
19676372,19676373,2.0
19744246,19744247,2.0
19796641,19796642,2.0
19808514,19808515,2.0
19887282,19887283,2.0
19959122,19959123,2.0
19995797,19995798,2.0
20041823,20041824,2.0
20072240,20072241,2.0
20133799,20133800,2.0
20211691,20211692,2.0
20247542,20247543,2.0
20308946,20308947,2.0
